title,movieId,genres,year,genre_list
"Adventures of Tintin, The (2011)",90746,Action|Animation|Mystery|IMAX,2011.0,"['Action', 'Animation', 'Mystery', 'IMAX']"
Immortals (2011),90888,Action|Drama|Fantasy,2011.0,"['Action', 'Drama', 'Fantasy']"
Bunraku (2010),91273,Action|Drama|Fantasy,2010.0,"['Action', 'Drama', 'Fantasy']"
Violet & Daisy (2011),91470,Action|Drama,2011.0,"['Action', 'Drama']"
Bullet to the Head (2012),91483,Action|Crime|Film-Noir,2012.0,"['Action', 'Crime', 'Film-Noir']"
"Expendables 2, The (2012)",91485,Action|Adventure,2012.0,"['Action', 'Adventure']"
The Hunger Games (2012),91500,Action|Adventure|Drama|Sci-Fi|Thriller,2012.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
"Dark Knight Rises, The (2012)",91529,Action|Adventure|Crime|IMAX,2012.0,"['Action', 'Adventure', 'Crime', 'IMAX']"
"Bourne Legacy, The (2012)",91535,Action|Adventure|Drama|Thriller|IMAX,2012.0,"['Action', 'Adventure', 'Drama', 'Thriller', 'IMAX']"
Sherlock Holmes: A Game of Shadows (2011),91542,Action|Adventure|Comedy|Crime|Mystery|Thriller,2011.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']"
Mission: Impossible - Ghost Protocol (2011),91630,Action|Adventure|Thriller|IMAX,2011.0,"['Action', 'Adventure', 'Thriller', 'IMAX']"
"Darkest Hour, The (2011)",91660,Action|Horror|Sci-Fi|Thriller,2011.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Contraband (2012),91842,Action|Crime|Drama|Thriller,2012.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Underworld: Awakening (2012),91974,Action|Fantasy|Horror|IMAX,2012.0,"['Action', 'Fantasy', 'Horror', 'IMAX']"
"Grey, The (2012)",91976,Action|Drama,2012.0,"['Action', 'Drama']"
Haywire (2011),92008,Action|Thriller,2011.0,"['Action', 'Thriller']"
Seeking Justice (2011),92198,Action|Drama|Thriller,2011.0,"['Action', 'Drama', 'Thriller']"
Red Tails (2012),92234,Action|Adventure|Drama|War,2012.0,"['Action', 'Adventure', 'Drama', 'War']"
One for the Money (2012),92264,Action|Comedy|Crime,2012.0,"['Action', 'Comedy', 'Crime']"
Chronicle (2012),92420,Action|Sci-Fi|Thriller,2012.0,"['Action', 'Sci-Fi', 'Thriller']"
Safe House (2012),92507,Action|Crime|Mystery|Thriller,2012.0,"['Action', 'Crime', 'Mystery', 'Thriller']"
Journey 2: The Mysterious Island (2012),92681,Action|Adventure|Comedy|Sci-Fi|IMAX,2012.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'IMAX']"
Ghost Rider: Spirit of Vengeance (2012),92938,Action|Fantasy|Thriller,2012.0,"['Action', 'Fantasy', 'Thriller']"
Mega Shark vs. Crocosaurus (2010),93139,Action|Adventure|Horror,2010.0,"['Action', 'Adventure', 'Horror']"
Act of Valor (2012),93297,Action|Thriller|War,2012.0,"['Action', 'Thriller', 'War']"
This Means War (2012),93326,Action|Comedy|Romance,2012.0,"['Action', 'Comedy', 'Romance']"
John Carter (2012),93363,Action|Adventure|Sci-Fi|IMAX,2012.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
21 Jump Street (2012),93510,Action|Comedy|Crime,2012.0,"['Action', 'Comedy', 'Crime']"
Lockout (2012),93563,Action|Sci-Fi|Thriller,2012.0,"['Action', 'Sci-Fi', 'Thriller']"
Space Battleship Yamato (2010),93610,Action|Adventure|Drama,2010.0,"['Action', 'Adventure', 'Drama']"
Wrath of the Titans (2012),93766,Action|Adventure|Fantasy|IMAX,2012.0,"['Action', 'Adventure', 'Fantasy', 'IMAX']"
Iron Sky (2012),93805,Action|Comedy|Sci-Fi,2012.0,"['Action', 'Comedy', 'Sci-Fi']"
The Raid: Redemption (2011),93838,Action|Crime,2011.0,"['Action', 'Crime']"
"Big Bang, The (2011)",94011,Action|Thriller,2011.0,"['Action', 'Thriller']"
Battleship (2012),94018,Action|Sci-Fi|Thriller|IMAX,2012.0,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
Dante's Inferno: An Animated Epic (2010),94160,Action|Animation|Fantasy,2010.0,"['Action', 'Animation', 'Fantasy']"
Safe (2012),94405,Action|Crime|Thriller,2012.0,"['Action', 'Crime', 'Thriller']"
Men in Black III (M.III.B.) (M.I.B.³) (2012),94777,Action|Comedy|Sci-Fi|IMAX,2012.0,"['Action', 'Comedy', 'Sci-Fi', 'IMAX']"
Snow White and the Huntsman (2012),94780,Action|Adventure|Drama,2012.0,"['Action', 'Adventure', 'Drama']"
Prometheus (2012),94864,Action|Horror|Sci-Fi|IMAX,2012.0,"['Action', 'Horror', 'Sci-Fi', 'IMAX']"
Get the Gringo (2012),94985,Action|Crime|Drama|Thriller,2012.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Superman/Doomsday (2007) ,95004,Action|Animation,2007.0,"['Action', 'Animation']"
Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),95145,Action|Adventure|Animation|Children,1986.0,"['Action', 'Adventure', 'Animation', 'Children']"
Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),95147,Action|Adventure|Animation|Children,1987.0,"['Action', 'Adventure', 'Animation', 'Children']"
Superman/Batman: Public Enemies (2009),95149,Action|Animation|Fantasy,2009.0,"['Action', 'Animation', 'Fantasy']"
Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),95163,Action|Adventure|Animation|Children,1988.0,"['Action', 'Adventure', 'Animation', 'Children']"
Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),95165,Action|Adventure|Animation|Sci-Fi|Thriller,1990.0,"['Action', 'Adventure', 'Animation', 'Sci-Fi', 'Thriller']"
Brave (2012),95167,Action|Adventure|Animation|Children,2012.0,"['Action', 'Adventure', 'Animation', 'Children']"
Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),95182,Action|Adventure|Animation|Sci-Fi,1990.0,"['Action', 'Adventure', 'Animation', 'Sci-Fi']"
Abraham Lincoln: Vampire Hunter (2012),95207,Action|Fantasy|Horror|Thriller,2012.0,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),95473,Action|Adventure|Animation,1992.0,"['Action', 'Adventure', 'Animation']"
Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),95475,Action|Adventure|Animation,1991.0,"['Action', 'Adventure', 'Animation']"
Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),95497,Action|Adventure|Animation,1992.0,"['Action', 'Adventure', 'Animation']"
Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),95499,Action|Adventure|Animation,1993.0,"['Action', 'Adventure', 'Animation']"
"Amazing Spider-Man, The (2012)",95510,Action|Adventure|Sci-Fi|IMAX,2012.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),95519,Action|Adventure|Animation|Fantasy,1993.0,"['Action', 'Adventure', 'Animation', 'Fantasy']"
Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),95771,Action|Adventure|Animation,1994.0,"['Action', 'Adventure', 'Animation']"
Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),95780,Action|Adventure|Animation,1994.0,"['Action', 'Adventure', 'Animation']"
Anaconda: The Offspring (2008),95796,Action|Horror|Sci-Fi|Thriller,2008.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Total Recall (2012),95875,Action|Sci-Fi|Thriller,2012.0,"['Action', 'Sci-Fi', 'Thriller']"
Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),95965,Action|Adventure|Animation,1990.0,"['Action', 'Adventure', 'Animation']"
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),96004,Action|Adventure|Animation,1993.0,"['Action', 'Adventure', 'Animation']"
Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),96007,Action|Adventure|Animation,1997.0,"['Action', 'Adventure', 'Animation']"
Skyfall (2012),96079,Action|Adventure|Thriller|IMAX,2012.0,"['Action', 'Adventure', 'Thriller', 'IMAX']"
Premium Rush (2012),96417,Action|Thriller,2012.0,"['Action', 'Thriller']"
Looper (2012),96610,Action|Crime|Sci-Fi,2012.0,"['Action', 'Crime', 'Sci-Fi']"
Resident Evil: Retribution (2012),96691,Action|Horror|Sci-Fi|IMAX,2012.0,"['Action', 'Horror', 'Sci-Fi', 'IMAX']"
Dredd (2012),96737,Action|Sci-Fi,2012.0,"['Action', 'Sci-Fi']"
Taken 2 (2012),96861,Action|Crime|Drama|Thriller,2012.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),97285,Action|Crime|Mystery,1960.0,"['Action', 'Crime', 'Mystery']"
Catch .44 (2011),97470,Action|Drama|Thriller,2011.0,"['Action', 'Drama', 'Thriller']"
Alex Cross (2012),97742,Action|Crime|Mystery|Thriller,2012.0,"['Action', 'Crime', 'Mystery', 'Thriller']"
'Hellboy': The Seeds of Creation (2004),97757,Action|Adventure|Comedy|Documentary|Fantasy,2004.0,"['Action', 'Adventure', 'Comedy', 'Documentary', 'Fantasy']"
Here Comes the Boom (2012),97836,Action|Comedy,2012.0,"['Action', 'Comedy']"
"Man with the Iron Fists, The (2012)",97950,Action|Adventure|Crime,2012.0,"['Action', 'Adventure', 'Crime']"
"Batman: The Dark Knight Returns, Part 1 (2012)",98124,Action|Animation|Sci-Fi,2012.0,"['Action', 'Animation', 'Sci-Fi']"
Red Dawn (2012),98239,Action|War,2012.0,"['Action', 'War']"
"Fearless Hyena, The (Xiao quan guai zhao) (1979)",98499,Action|Comedy,1979.0,"['Action', 'Comedy']"
Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),98503,Action|Comedy,1980.0,"['Action', 'Comedy']"
Redline (2009),98607,Action|Animation|Sci-Fi,2009.0,"['Action', 'Animation', 'Sci-Fi']"
Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),98623,Action|Comedy|Crime,1983.0,"['Action', 'Comedy', 'Crime']"
My Lucky Stars (Fuk sing go jiu) (1985),98633,Action|Comedy,1985.0,"['Action', 'Comedy']"
Zero Dark Thirty (2012),98961,Action|Drama|Thriller,2012.0,"['Action', 'Drama', 'Thriller']"
Fire with Fire (2012),99005,Action|Crime|Drama,2012.0,"['Action', 'Crime', 'Drama']"
Jack Reacher (2012),99112,Action|Crime|Thriller,2012.0,"['Action', 'Crime', 'Thriller']"
Django Unchained (2012),99114,Action|Drama|Western,2012.0,"['Action', 'Drama', 'Western']"
Gangster Squad (2013),99728,Action|Crime|Drama,2013.0,"['Action', 'Crime', 'Drama']"
"Batman: The Dark Knight Returns, Part 2 (2013)",99813,Action|Animation,2013.0,"['Action', 'Animation']"
"Last Stand, The (2013)",99910,Action|Crime|Thriller,2013.0,"['Action', 'Crime', 'Thriller']"
Hansel & Gretel: Witch Hunters (2013),100163,Action|Fantasy|Horror|IMAX,2013.0,"['Action', 'Fantasy', 'Horror', 'IMAX']"
"Liability, The (2012)",100304,Action|Thriller,2012.0,"['Action', 'Thriller']"
"Good Day to Die Hard, A (2013)",100498,Action|Crime|Thriller|IMAX,2013.0,"['Action', 'Crime', 'Thriller', 'IMAX']"
Universal Soldier: Day of Reckoning (2012),100579,Action|Sci-Fi|Thriller,2012.0,"['Action', 'Sci-Fi', 'Thriller']"
Snitch (2013),100737,Action|Drama|Thriller,2013.0,"['Action', 'Drama', 'Thriller']"
Maniac Cop 2 (1990),100906,Action|Horror|Thriller,1990.0,"['Action', 'Horror', 'Thriller']"
G.I. Joe: Retaliation (2013),101076,Action|Adventure|Sci-Fi|Thriller|IMAX,2013.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']"
Oz the Great and Powerful (2013),101112,Action|Adventure|Fantasy|IMAX,2013.0,"['Action', 'Adventure', 'Fantasy', 'IMAX']"
Olympus Has Fallen (2013),101362,Action|Thriller,2013.0,"['Action', 'Thriller']"
Mezzo Forte (1998),101423,Action|Animation|Comedy,1998.0,"['Action', 'Animation', 'Comedy']"
"Host, The (2013)",101577,Action|Adventure|Romance,2013.0,"['Action', 'Adventure', 'Romance']"
Oblivion (2013),101864,Action|Adventure|Sci-Fi|IMAX,2013.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
Pain & Gain (2013),102033,Action|Comedy|Crime,2013.0,"['Action', 'Comedy', 'Crime']"
Justice League: Doom (2012) ,102084,Action|Animation|Fantasy,2012.0,"['Action', 'Animation', 'Fantasy']"
"Grandmaster, The (Yi dai zong shi) (2013)",102088,Action|Drama|IMAX,2013.0,"['Action', 'Drama', 'IMAX']"
This Is the End (2013),102123,Action|Comedy,2013.0,"['Action', 'Comedy']"
Iron Man 3 (2013),102125,Action|Sci-Fi|Thriller|IMAX,2013.0,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
Shaolin Temple (Shao Lin si) (1976),102338,Action|Adventure|Drama,1976.0,"['Action', 'Adventure', 'Drama']"
Star Trek Into Darkness (2013),102445,Action|Adventure|Sci-Fi|IMAX,2013.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",102716,Action|Crime|Thriller|IMAX,2013.0,"['Action', 'Crime', 'Thriller', 'IMAX']"
Captain America (1979),102735,Action|Drama,1979.0,"['Action', 'Drama']"
Captain America II: Death Too Soon (1979),102749,Action|Crime,1979.0,"['Action', 'Crime']"
After Earth (2013),102880,Action|Adventure|Sci-Fi|IMAX,2013.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
Man of Steel (2013),103042,Action|Adventure|Fantasy|Sci-Fi|IMAX,2013.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'IMAX']"
Fullmetal Alchemist: The Sacred Star of Milos (2011),103210,Action|Adventure|Animation,2011.0,"['Action', 'Adventure', 'Animation']"
Pacific Rim (2013),103228,Action|Adventure|Sci-Fi|IMAX,2013.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
LEGO Batman: The Movie - DC Heroes Unite (2013),103233,Action|Adventure|Animation,2013.0,"['Action', 'Adventure', 'Animation']"
World War Z (2013),103249,Action|Drama|Horror|IMAX,2013.0,"['Action', 'Drama', 'Horror', 'IMAX']"
Elysium (2013),103253,Action|Drama|Sci-Fi|IMAX,2013.0,"['Action', 'Drama', 'Sci-Fi', 'IMAX']"
White House Down (2013),103339,Action|Drama|Thriller|IMAX,2013.0,"['Action', 'Drama', 'Thriller', 'IMAX']"
"World's End, The (2013)",103341,Action|Comedy|Sci-Fi,2013.0,"['Action', 'Comedy', 'Sci-Fi']"
Redemption (Hummingbird) (2013),103366,Action|Crime|Thriller,2013.0,"['Action', 'Crime', 'Thriller']"
"Heat, The (2013)",103372,Action|Comedy|Crime,2013.0,"['Action', 'Comedy', 'Crime']"
"Lone Ranger, The (2013)",103384,Action|Adventure|Western|IMAX,2013.0,"['Action', 'Adventure', 'Western', 'IMAX']"
R.I.P.D. (2013),103655,Action|Comedy|Fantasy,2013.0,"['Action', 'Comedy', 'Fantasy']"
"Wolverine, The (2013)",103772,Action|Adventure|Fantasy|Sci-Fi,2013.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Red 2 (2013),103810,Action|Comedy|Crime|Thriller,2013.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
2 Guns (2013),103883,Action|Comedy|Crime,2013.0,"['Action', 'Comedy', 'Crime']"
3 dev adam (Three Giant Men) (1973) ,104017,Action|Adventure|Sci-Fi,1973.0,"['Action', 'Adventure', 'Sci-Fi']"
Man of Tai Chi (2013),104129,Action|IMAX,2013.0,"['Action', 'IMAX']"
Batman: Mystery of the Batwoman (2003),104141,Action|Animation|Children|Crime,2003.0,"['Action', 'Animation', 'Children', 'Crime']"
Kick-Ass 2 (2013),104241,Action|Comedy|Crime,2013.0,"['Action', 'Comedy', 'Crime']"
Riddick (2013),104243,Action|Sci-Fi|Thriller|IMAX,2013.0,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
Justice League: Crisis on Two Earths (2010),104419,Action|Animation|Sci-Fi,2010.0,"['Action', 'Animation', 'Sci-Fi']"
Getaway (2013),104760,Action|Crime,2013.0,"['Action', 'Crime']"
Rage of Honor (1987),104837,Action|Crime,1987.0,"['Action', 'Crime']"
Gravity (2013),104841,Action|Sci-Fi|IMAX,2013.0,"['Action', 'Sci-Fi', 'IMAX']"
Rush (2013),104913,Action|Drama,2013.0,"['Action', 'Drama']"
"Family, The (2013)",104925,Action|Comedy|Crime,2013.0,"['Action', 'Comedy', 'Crime']"
Collision Course (1989),105020,Action|Comedy|Thriller,1989.0,"['Action', 'Comedy', 'Thriller']"
Inescapable (2012),105121,Action|Drama|War,2012.0,"['Action', 'Drama', 'War']"
Machete Kills (Machete 2) (2013),105585,Action|Crime|Thriller,2013.0,"['Action', 'Crime', 'Thriller']"
Escape Plan (2013),105653,Action|Mystery|Thriller,2013.0,"['Action', 'Mystery', 'Thriller']"
All Is Lost (2013),105954,Action|Adventure|Drama,2013.0,"['Action', 'Adventure', 'Drama']"
Ender's Game (2013),106002,Action|Adventure|Sci-Fi|IMAX,2013.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
Thor: The Dark World (2013),106072,Action|Adventure|Fantasy|IMAX,2013.0,"['Action', 'Adventure', 'Fantasy', 'IMAX']"
The Hunger Games: Catching Fire (2013),106487,Action|Adventure|Sci-Fi|IMAX,2013.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
47 Ronin (2013),106491,Action|Adventure|Fantasy,2013.0,"['Action', 'Adventure', 'Fantasy']"
Charlie Countryman (2013),106542,Action|Comedy|Romance,2013.0,"['Action', 'Comedy', 'Romance']"
Homefront (2013),106785,Action|Crime|Thriller,2013.0,"['Action', 'Crime', 'Thriller']"
Evangelion: 3.0 You Can (Not) Redo (2012),106873,Action|Animation|Drama,2012.0,"['Action', 'Animation', 'Drama']"
RoboGeisha (Robo-geisha) (2009),106927,Action|Comedy|Sci-Fi,2009.0,"['Action', 'Comedy', 'Sci-Fi']"
Lone Survivor (2013),107069,Action|Drama|Thriller|War,2013.0,"['Action', 'Drama', 'Thriller', 'War']"
Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),107159,Action|Drama,1964.0,"['Action', 'Drama']"
Oldboy (2013),107314,Action|Drama|Mystery,2013.0,"['Action', 'Drama', 'Mystery']"
Snowpiercer (2013),107406,Action|Drama|Sci-Fi,2013.0,"['Action', 'Drama', 'Sci-Fi']"
Ninja: Shadow of a Tear (2013),107462,Action|Crime|Thriller,2013.0,"['Action', 'Crime', 'Thriller']"
Highlander: The Search for Vengeance (2007),107723,Action|Adventure|Fantasy,2007.0,"['Action', 'Adventure', 'Fantasy']"
MacGyver: Trail to Doomsday (1994),107846,Action|Adventure,1994.0,"['Action', 'Adventure']"
Dragon Ball Z: Battle of Gods (2013),107953,Action|Animation|Fantasy|IMAX,2013.0,"['Action', 'Animation', 'Fantasy', 'IMAX']"
Freezer (2014),107962,Action|Thriller,2014.0,"['Action', 'Thriller']"
Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),108090,Action|Adventure|Animation|Children,1996.0,"['Action', 'Adventure', 'Animation', 'Children']"
Ride Along (2014),108156,Action|Comedy,2014.0,"['Action', 'Comedy']"
Jack Ryan: Shadow Recruit (2014),108188,Action|Drama|Thriller|IMAX,2014.0,"['Action', 'Drama', 'Thriller', 'IMAX']"
"I, Frankenstein (2014)",108689,Action|Fantasy|Sci-Fi|IMAX,2014.0,"['Action', 'Fantasy', 'Sci-Fi', 'IMAX']"
Wonder Woman (2009),108795,Action|Adventure|Animation|Fantasy,2009.0,"['Action', 'Adventure', 'Animation', 'Fantasy']"
"Monuments Men, The (2014)",108928,Action|Drama|War,2014.0,"['Action', 'Drama', 'War']"
The Lego Movie (2014),108932,Action|Adventure|Animation|Children|Comedy|Fantasy,2014.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']"
RoboCop (2014),108945,Action|Crime|Sci-Fi|IMAX,2014.0,"['Action', 'Crime', 'Sci-Fi', 'IMAX']"
On the Other Side of the Tracks (De l'autre côté du périph) (2012),109241,Action|Comedy|Crime,2012.0,"['Action', 'Comedy', 'Crime']"
3 Days to Kill (2014),109569,Action|Crime|Drama,2014.0,"['Action', 'Crime', 'Drama']"
Non-Stop (2014),109578,Action|Mystery|Thriller,2014.0,"['Action', 'Mystery', 'Thriller']"
300: Rise of an Empire (2014),109673,Action|Drama|War|IMAX,2014.0,"['Action', 'Drama', 'War', 'IMAX']"
Need for Speed (2014),109850,Action|Crime|Drama|IMAX,2014.0,"['Action', 'Crime', 'Drama', 'IMAX']"
Why Don't You Play In Hell? (Jigoku de naze warui) (2013),109968,Action|Drama,2013.0,"['Action', 'Drama']"
Captain America: The Winter Soldier (2014),110102,Action|Adventure|Sci-Fi|IMAX,2014.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
The Raid 2: Berandal (2014),110501,Action|Crime|Thriller,2014.0,"['Action', 'Crime', 'Thriller']"
"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",110541,Action|Comedy,1993.0,"['Action', 'Comedy']"
The Amazing Spider-Man 2 (2014),110553,Action|Sci-Fi|IMAX,2014.0,"['Action', 'Sci-Fi', 'IMAX']"
Mulan II (2004),110781,Action|Animation|Children|Comedy|Musical,2004.0,"['Action', 'Animation', 'Children', 'Comedy', 'Musical']"
Brick Mansions (2014),110826,Action|Crime|Drama,2014.0,"['Action', 'Crime', 'Drama']"
Alpha and Omega 3: The Great Wolf Games (2014),111146,Action|Adventure|Animation|Children|Comedy,2014.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']"
Lucy (2014),111360,Action|Sci-Fi,2014.0,"['Action', 'Sci-Fi']"
X-Men: Days of Future Past (2014),111362,Action|Adventure|Sci-Fi,2014.0,"['Action', 'Adventure', 'Sci-Fi']"
Godzilla (2014),111364,Action|Adventure|Sci-Fi|IMAX,2014.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
Maleficent (2014),111659,Action|Adventure|Children|IMAX,2014.0,"['Action', 'Adventure', 'Children', 'IMAX']"
Zombeavers (2014),111663,Action|Comedy|Horror,2014.0,"['Action', 'Comedy', 'Horror']"
Edge of Tomorrow (2014),111759,Action|Sci-Fi|IMAX,2014.0,"['Action', 'Sci-Fi', 'IMAX']"
Mission: Impossible - Rogue Nation (2015),111781,Action|Adventure|Thriller,2015.0,"['Action', 'Adventure', 'Thriller']"
Midnight Chronicles (2009),111785,Action|Adventure|Fantasy,2009.0,"['Action', 'Adventure', 'Fantasy']"
Bad Asses (Bad Ass 2) (2014),111844,Action|Drama,2014.0,"['Action', 'Drama']"
Tangled Ever After (2012),112006,Action|Animation|Children,2012.0,"['Action', 'Animation', 'Children']"
22 Jump Street (2014),112138,Action|Comedy|Crime,2014.0,"['Action', 'Comedy', 'Crime']"
"Equalizer, The (2014)",112171,Action|Crime|Thriller,2014.0,"['Action', 'Crime', 'Thriller']"
How to Train Your Dragon 2 (2014),112175,Action|Adventure|Animation,2014.0,"['Action', 'Adventure', 'Animation']"
Nick Fury: Agent of S.H.I.E.L.D. (1998),112326,Action|Sci-Fi,1998.0,"['Action', 'Sci-Fi']"
Transformers: Age of Extinction (2014),112370,Action|Adventure|Sci-Fi,2014.0,"['Action', 'Adventure', 'Sci-Fi']"
"Purge: Anarchy, The (2014)",112818,Action|Horror|Thriller,2014.0,"['Action', 'Horror', 'Thriller']"
Guardians of the Galaxy (2014),112852,Action|Adventure|Sci-Fi,2014.0,"['Action', 'Adventure', 'Sci-Fi']"
The Expendables 3 (2014),112897,Action|Adventure,2014.0,"['Action', 'Adventure']"
Hercules (2014),112911,Action|Adventure,2014.0,"['Action', 'Adventure']"
Batman: Assault on Arkham (2014),113278,Action|Animation|Crime|Thriller,2014.0,"['Action', 'Animation', 'Crime', 'Thriller']"
Jupiter Ascending (2015),113345,Action|Adventure|Sci-Fi,2015.0,"['Action', 'Adventure', 'Sci-Fi']"
Teenage Mutant Ninja Turtles (2014),113348,Action|Adventure|Comedy,2014.0,"['Action', 'Adventure', 'Comedy']"
Revenge of the Green Dragons (2014),113416,Action|Crime|Drama,2014.0,"['Action', 'Crime', 'Drama']"
Sin City: A Dame to Kill For (2014),113573,Action|Crime|Thriller,2014.0,"['Action', 'Crime', 'Thriller']"
"Maze Runner, The (2014)",114180,Action|Mystery|Sci-Fi,2014.0,"['Action', 'Mystery', 'Sci-Fi']"
"Walk Among the Tombstones, A (2014)",114246,Action|Crime|Mystery|Thriller,2014.0,"['Action', 'Crime', 'Mystery', 'Thriller']"
American Sniper (2014),114662,Action|War,2014.0,"['Action', 'War']"
Dracula Untold (2014),114795,Action|Drama|Fantasy,2014.0,"['Action', 'Drama', 'Fantasy']"
Stretch (2014),114818,Action|Comedy|Crime,2014.0,"['Action', 'Comedy', 'Crime']"
Predestination (2014),114935,Action|Mystery|Sci-Fi|Thriller,2014.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
Ward 13 (2003),115111,Action|Animation|Comedy|Horror,2003.0,"['Action', 'Animation', 'Comedy', 'Horror']"
John Wick (2014),115149,Action|Thriller,2014.0,"['Action', 'Thriller']"
Plastic (2014),115151,Action|Crime,2014.0,"['Action', 'Crime']"
Fury (2014),115210,Action|Drama|War,2014.0,"['Action', 'Drama', 'War']"
Big Hero 6 (2014),115617,Action|Animation|Comedy,2014.0,"['Action', 'Animation', 'Comedy']"
Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),115727,Action|Adventure,1981.0,"['Action', 'Adventure']"
Reign of Assassins (2010),116169,Action,2010.0,['Action']
Drive Hard (2014),116419,Action|Comedy|Crime,2014.0,"['Action', 'Comedy', 'Crime']"
New Kids Nitro (2011),116505,Action|Comedy,2011.0,"['Action', 'Comedy']"
Stalingrad (2013),116529,Action|Drama|War|IMAX,2013.0,"['Action', 'Drama', 'War', 'IMAX']"
Dead Snow 2: Red vs. Dead (2014) ,116668,Action|Comedy|Horror,2014.0,"['Action', 'Comedy', 'Horror']"
Exodus: Gods and Kings (2014),116887,Action|Adventure|Drama,2014.0,"['Action', 'Adventure', 'Drama']"
Painted Skin (2008),117133,Action|Drama|Thriller,2008.0,"['Action', 'Drama', 'Thriller']"
In the Heart of the Sea (2015),117466,Action|Adventure|Drama,2015.0,"['Action', 'Adventure', 'Drama']"
Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
